Fecha,Registro,Autoridad,Cargo,Categoria,Organismo,Activos,Representados,Materia,NombreRepresentados,NombreActivos
04/07/2017,Audiencia,José Miguel Ortiz Novoa,Diputado,Diputado,CAMARA DE DIPUTADOS,"Jose Luis  Escrig Miranda,Jacqueline Rosa Mancilla Nuñez,Juan Luis Salvador Morales Rojas,Rosa Ester Pino Lopez,Cristian Hugo  Balmaceda Jarufe,Carmen Gloria  Basualto Morales,Daniel Angel  Ross Araneda",Asociación de Empleados de Tesorerías de la República ,Proyecto de Fortalecimiento Tesorería General de la República. ,1,7
04/07/2017,Audiencia,Marcela Sabat Fernández,Diputado,Diputado,CAMARA DE DIPUTADOS,"Marta Bonet Guerricabeitia,José Hernández Chávez,Carmen Nishihara Toro,Diego Araya Cisternas,Raúl Sanhueza Carvajal",Asociación de Diplomáticos de Carrera,Proyecto de ley de modernización del Ministerio de Relaciones Exteriores.,1,5
04/07/2017,Audiencia,Gabriel Boric Font,Diputado,Diputado,CAMARA DE DIPUTADOS,"Judith Osses Navarrete,Cristina Tapia Poblete",Asociación Gremial Nacional de Pensionados del Sistema Privado de Pensiones de Chile / ANACPEN A.G.,Proyecto y propuestas para mejorar las pensiones del sistema privado de pensiones.,1,2
04/07/2017,Audiencia,Paulina Núñez Urrutia,Diputado,Diputado,CAMARA DE DIPUTADOS,"Frank William Stanger Varas,Patricio Andrés Pineda Nalli",PPN Ingeniería y Consultoría,Sistemas de Licitación para Revisiones Sísmicas en Codelco.,1,2
03/07/2017,Audiencia,Carlos Abel Jarpa Wevar,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos,Felipe Del Solar Agüero,Fernando Allendes","Asociación Chilena de Propietarios, Operadores y Concesionarios de Estacionamientos (APOCE A.G.)",Dar a conocer los planteamientos de Apoce A.G. sobre las mociones que plantean modificar la Ley de Estacionamientos (Boletines 11.148; 11.149; 11.150 y 11.194),2,3
03/07/2017,Audiencia,Karla Rubilar Barahona,Diputado,Diputado,CAMARA DE DIPUTADOS,"Italo Cornejo Reyes,Claudia Miralles,Roberto Roizman,Alan Nudman",Alef Biotechnology SpA,Presentación de laboratorio que comercializa medicamentos en base a cannabis para uso medicinal.  ,1,4
03/07/2017,Audiencia,Jaime Bellolio Avaria,Diputado,Diputado,CAMARA DE DIPUTADOS,"Natalio Dorfman,Marcela Alt,Beatriz Sanhueza",Cooperativa Agrícola Santiago Ltda,Comentar sobre la situación que enfrenta la Cooperativa Agrícola del sector El Barrancón (San Bernardo) por solicitud de uso de ampliación del Límite Urbano.,1,3
03/07/2017,Audiencia,Javier Hernández Hernández,Diputado,Diputado,CAMARA DE DIPUTADOS,"Jose Manuel Tagle,Pedro  Serra,Francisco  Venezian,Luis Alberto Infante", Aproleche,Conocer detalles de la denuncia presentada por Javier Hernández y e Iván Flores a la FNE sobre la regulación del mercado de la Leche y explicar como funciona el negocio en la zona central del país.,1,4
03/07/2017,Audiencia,Germán Verdugo Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Marta Bonet Guerricabeitia,Diego Araya Cisternas,José Hernández Chávez",Asociación de Diplomáticos de Carrera,Proyecto de ley de modernización del Ministerio de Relaciones Exteriores.,1,3
30/06/2017,Audiencia,Marisol Turres Figueroa,Diputado,Diputado,CAMARA DE DIPUTADOS,Tomas Monge Valdes,Asociación de la Industria del Salmón de Chile A.G.,Presentación Nuevo Gerente General.,1,1
30/06/2017,Audiencia,Cristián Monckeberg Bruner,Diputado,Diputado,CAMARA DE DIPUTADOS,"Werner Platzer,Jorge Rodrigo Krause Bisquertt",Jorge Rodrigo Krause Bisquertt,Energías renovables no convencionales en Chile.Energía solar.,1,2
29/06/2017,Audiencia,Giorgio Jackson Drago,Diputado,Diputado,CAMARA DE DIPUTADOS,Andy Zepeda Valdes,Asociacion Hinchas Azules,"Sobre modificación a la Ley N° 20019, que regula las sociedades anónimas deportivas profesionales, boletin N° 10634-29.",1,1
29/06/2017,Audiencia,Ricardo Rincón González,Diputado,Diputado,CAMARA DE DIPUTADOS,"Giovanni Baselli,Paulina Valenzuela",CGE Distribucion S.A.,"Se solicita reunión con el diputado Ricardo Rincón, para dar a conocer plan de trabajo e inversiones de la empresa en la región, y tratar temas en común.",1,2
28/06/2017,Audiencia,Alberto Robles Pantoja,Diputado,Diputado,CAMARA DE DIPUTADOS,"Virgilio David Vasquez Fajardo,Maritza  Troncoso Morales,Ana María  Ortega Hidalgo",Gremio N¿3 Municipalidad de Copiap¿,Situación de 22 funcionarios municipales de Copiapó.,1,3
28/06/2017,Audiencia,Giorgio Jackson Drago,Diputado,Diputado,CAMARA DE DIPUTADOS,"RONALD  QUIROZ SALINAS,MARIA  MARTINEZ GALLEGOS,MIGUEL RUIZ OYARZO", Sindicato UBER,Regulación laboral de plataformas tecnológicas de transporte,1,3
28/06/2017,Audiencia,Javier Macaya Danús,Diputado,Diputado,CAMARA DE DIPUTADOS,"Paloma Meneses Fuentes,Ángelo Enrique Farfán Astorga,Ivonne Del Carmen  Iturriaga Brito",Asociación Nacional de Empleados del Poder Judicial / ANEJUD Región de OHiggins,Incentivo al retiro para el Poder Judicial.,1,3
27/06/2017,Audiencia,Juan Enrique Morano Cornejo,Diputado,Diputado,CAMARA DE DIPUTADOS,"FERNANDO  CARMONA SALDIVIA,ERARDO MUÑOZ CARDENAS,FERNANDO  PEREZ  HERNANDEZ", Sindicato Nº8 Armadores Artesanales,inquietudes sobre Ley de Pesca,1,3
27/06/2017,Audiencia,Ernesto Silva Méndez,Diputado,Diputado,CAMARA DE DIPUTADOS,Alberto José Harambour Giner,PetroMagallanes Operaciones Ltda.,"Gas natural en Magallanes.  Subsidio establecido en la partida 24, glosa 07 de la Ley de Presupuestos.",1,1
27/06/2017,Audiencia,Ernesto Silva Méndez,Diputado,Diputado,CAMARA DE DIPUTADOS,"Noelle  Beauchemin ,Manuel  Hasbun,Anuar  Majluf",Federación Palestina de Chile,"En nombre de la Comunidad Palestina de Chile - la más grande del mundo fuera de los países árabes- porque nos encantaría ver la posibilidad de coordinar una reunión con el diputado, para que nos conozcamos y presentarle nuestro trabajo en áreas que podrían ser de interés común.",1,3
27/06/2017,Audiencia,Ignacio Urrutia Bonilla,Diputado,Diputado,CAMARA DE DIPUTADOS,"Juan Manuel Troncoso Ibáñez,Daniel Flores Fuentes,Hernán del Carmen Vega Orellana",Sindicato de Trabajadores Conaf VII Región del Maule,Proyecto de Ley SERNAFOR.,1,3
27/06/2017,Audiencia,René Manuel García García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Álvaro Homero Ibáñez Durán,Alex Enrique Ramos Alarcón,Robinson Matías Díaz Pino,Margot Alicia Borel Reidel,Carlos Ignacio Latorre Soto,Rodrigo Andrés López Henríquez",Intervial Chile S.A.,Se solicita audiencia con el Sr. diputado con motivo de informarle acerca de los avances del estudio de pre-factibilidad que se están realizando en el marco del proyecto (iniciativa privada de obras por concesión Nº 424 ruta del Villarrica).,1,6
23/06/2017,Audiencia,Lautaro Carmona Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Juana  Ñanculaf,Cynthia  Farías,Janina Troncoso,Ignacio  Herrera ,Jocelyn Hidalgo,Jennifer  Pizarro,Giovanna Chauca Choque",Comit¿ de Vivienda,"Contar sobre nuestro proceso junto a 120 familias que nos  formamos hace aproximadamente 8 años y actualmente nuestro proyecto de vivienda esta ingresado a SERVIU, pero por la situación actual en la región no hemos tenido respuesta ni apoyo de ningún actor político ni entidades de la comuna de Copiapó, y por ende queremos una reunión para plantear nuestra situación y la conozca, ya que nuestro proyecto podría ser emblemático en la comuna de Copiapó",1,7
23/06/2017,Audiencia,Germán Becker Alvear,Diputado,Diputado,CAMARA DE DIPUTADOS,"Rodrigo Andrés López Henríquez,Álvaro Homero Ibáñez Durán,Robinson Matías Díaz Pino,Carlos Ignacio Latorre Soto,Margot Alicia Borel Reidel,Alex Enrique Ramos Alarcón",Intervial Chile S.A.,Se solicita audiencia con el Sr. diputado con motivo de informarle acerca de los avances del estudio de pre-factibilidad que se están realizando en el marco del proyecto (iniciativa privada de obras por concesión Nº 424 ruta del Villarrica).,1,6
21/06/2017,Audiencia,Fidel Espinoza Sandoval,Diputado,Diputado,CAMARA DE DIPUTADOS,"JUAN CARLOS  ORELLANA REYES,PATRICIO  BAQUEDANO MORALES,BENITO SARABIA AGUAYO,ANDRÉS  SEGOVIA RIQUELME,NÉSTOR PINTO RÍOS,MARCOS ABURTO LLAIPEN,GUILLERMO  ACUÑA PINO,OSCAR BENAVIDES MILLAPÁN",ANDRÉS  SEGOVIA RIQUELME,Promesa de nueva ley de plantas de Gendarmería,1,8
21/06/2017,Audiencia,Yasna Provoste Campillay,Diputado,Diputado,CAMARA DE DIPUTADOS,"Patricia Noda,Juan pablo Guzman", consejo Institutos Prof. VERTEBRAL,informar datos que han salido de la CNE donde se señala que matrícula del CFT e IP han caido en mas de un 2%.,1,2
21/06/2017,Audiencia,Jorge Rathgeb Schifferli,Diputado,Diputado,CAMARA DE DIPUTADOS,Marcelo Isaacson, Marcelo Isaacson,Apoyo para Partidas del Comercio Bilateral Chile - Israel 2016,1,1
21/06/2017,Audiencia,Ricardo Rincón González,Diputado,Diputado,CAMARA DE DIPUTADOS,"Juan Pablo Guzman,Patricia Noda",Consejo de Rectores de Institutos Profesionales y Centros de Formación Técnica Acreditados / VERTEBRAL,Análisis a la discusión legislativa de iniciativas que modificarán el marco en que se desarrollan los institutos profesionales y centros de formación técnica acreditados.,1,2
21/06/2017,Audiencia,Daniella Cicardini Milla,Diputado,Diputado,CAMARA DE DIPUTADOS,"Henry Jurgens,Victoria Caroca,Raimundo   Gómez Vergara",Organización Relaves.org,"Realidad sobre la compleja situación de los relaves pasivos y abandonados en comunas de Chañaral, Copiapó y Diego de Almagro. ",1,3
21/06/2017,Audiencia,Diego Paulsen Kehr,Diputado,Diputado,CAMARA DE DIPUTADOS,Barbara Encina Álvarez,Corporaci¿n Chilena de la Madera / CORMA A.G.,"Nos gustaría invitar al Diputado Paulsen, a participar de un estudio de percepciones sobre el sector forestal, su estado actual y proyecciones a nivel nacional y regional. La entrevista no durará más 30 min.",1,1
21/06/2017,Audiencia,Felipe De Mussy Hiriart,Diputado,Diputado,CAMARA DE DIPUTADOS,DAVID  NOÉ, DAVID  NOE,TRANSELEC S.A TRANSMISIÓN ELÉCTRICA,1,1
21/06/2017,Audiencia,Gonzalo Fuenzalida Figueroa,Diputado,Diputado,CAMARA DE DIPUTADOS,"Miguel Flores,Alexandros Semertazakis,David Noe",Transelec S.A.,Informar sobre status del proyecto linea de transmisión Pichirropulli-Puerto Montt.,1,3
20/06/2017,Audiencia,Marcos Espinosa Monardes,Diputado,Diputado,CAMARA DE DIPUTADOS,Alberto José Harambour Giner,PetroMagallanes Operaciones Ltda.,Situation del precio del gas en la Región de Magallanes.,1,1
20/06/2017,Audiencia,Claudio Arriagada Macaya,Diputado,Diputado,CAMARA DE DIPUTADOS,"Mariapaz Delgado Capurro,Cristián Sironvalle Cordero,Ángel Carvajal Benito,Nelson Mouat Zunino,Felipe Del Solar Agüero ",Inmobiliaria Pocuro SpA.,"Dar a conocer el proyecto inmobiliario Portal del Sur Panitao, en Puerto Montt.",1,5
20/06/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,Barbara del Pilar  Encina Alvarez,Corporación Chilena de la Madera / CORMA A.G.,"La Corporación Chilena de la Madera (CORMA) está realizando un Estudio de Percepciones con el fin de obtener una evaluación del sector forestal en Chile. Es muy importante poder contar con la visión del diputado Flores al respecto, por eso le solicitamos una entrevista breve de no más de 30 minutos.",1,1
20/06/2017,Audiencia,Osvaldo Andrade Lara,Diputado,Diputado,CAMARA DE DIPUTADOS,"Carlos  Quezada Cartes,Ricardo Orellana Quiroga,Hugo Jara Gatica,Camila Vergara Vilches", Carlos    Quezada Cartes,"modificación a la Ley 16.744, &quot; Obreros y Empleados&quot;",1,4
19/06/2017,Audiencia,Andrea Molina Oliva,Diputado,Diputado,CAMARA DE DIPUTADOS,"Luis Felipe    Gallardo Fernández ,Tomislav Marinovic Pulido",Luis Felipe Gallardo Fernández ,Presentación de proyecto de seguridad y salud laboral.,1,2
19/06/2017,Audiencia,Luis Rocafull López,Diputado,Diputado,CAMARA DE DIPUTADOS,"José Hernández Chávez,Diego Araya Cisternas,Carmen Nishihara Toro,Marta Bonet Guerricabeitia,Raúl Sanhueza Carvajal",Asociación de Diplomáticos de Carrera,Proyecto de ley de modernización del Ministerio de Relaciones Exteriores.,1,5
19/06/2017,Audiencia,Renzo Trisotti Martínez,Diputado,Diputado,CAMARA DE DIPUTADOS,Gonzalo Rodrigo  Yantorno Tapia,Sociedad Constructora Baquedano LTDA,Demanda de empresa contra el Servicio de Salud Iquique por problemas en entrega de información y otros.,1,1
17/06/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Ana Hernandez,Maria Isabel Sanchez,Hugo Puen,Marisol Barria Martinez",Maria Isabel Sanchez,Requisitos y condiciones para postulación a los subsidios de vivienda.,1,4
17/06/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Cinthia  Geywitz Meliñir,Sandra Villagra,Marisol Nahuel Novoa",Sandra Villagra,Requisitos y condiciones para postulación a los subsidios de vivienda.,1,3
16/06/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Juan Enriquez  Schlatter Vollmann,Fernando Samir  Hales Chaban,Jose Omar  Carter Reyes,Alvaro Rodriguez Contreras Jara,Christian Leonardo Little Cardenas",Juan Enriquez  Schlatter Vollmann,Proyecto Desarrollo Forestal Regional y Nacional,1,5
16/06/2017,Audiencia,Iván Flores García,Diputado,Diputado,CAMARA DE DIPUTADOS,"Jose Miguel  Avila Avila,Marcelo Andres Mella Paillacar,Luis  Mella Casanova", Sind. Trab Independientes pescadores artesanales de Niebla,Proyecto presentado al Gobierno Regional de estacionamiento Pampa Richer Niebla Ingreso de proyecto denominado adquisición embarcación vigilancia áreas de manejo costero,1,3
16/06/2017,Audiencia,Giorgio Jackson Drago,Diputado,Diputado,CAMARA DE DIPUTADOS,"Juan Pablo Guzmán,Patricia Noda",Consejo de Institutos Profesionales y Centros de Formación Técnica Acreditados / VERTEBRAL,Análisis a la discusión legislativa de iniciativas que modificarán el marco en que se desarrollan los institutos profesionales y centros de formación técnica acreditados.,1,2
16/06/2017,Audiencia,Jorge Rathgeb Schifferli,Diputado,Diputado,CAMARA DE DIPUTADOS,"Jorge  Torres Aedo,Joana Concha Gfell,Carolina  Silva Frei,Carolina Alegría Vilche ,Cristopher  Quijada Carrasco", Fundación Ciudad del Niño,Funcionamiento y Presentación de la Fundación a Parlamentarios de la provincia de Malleco.,1,5
16/06/2017,Audiencia,José Miguel Ortiz Novoa,Diputado,Diputado,CAMARA DE DIPUTADOS,Walter Alfredo  Candia Hernández,Asociación de Trabajadores de la Salud Municipal de Concepción ,Salud Primaria Concepción.,1,1
16/06/2017,Audiencia,Ramón Farías Ponce,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Del Solar Agüero,Felipe Barrueto Avalos,Enzo Napoli",,Presentar la opinión y alternativas de Harley-Davidson respecto del proyecto de ley sobre licencia diferenciada para conductores de motocicletas.,1,3
16/06/2017,Audiencia,Ramón Barros Montero,Diputado,Diputado,CAMARA DE DIPUTADOS,"Ivonne Del Carmen  Iturriaga Brito,Ángelo Enrique  Farfán Astorga,Paloma Meneses Fuentes",Asociación Nacional de Empleados del Poder Judicial / ANEJUD Región de OHiggins,Incentivo al retiro para el Poder Judicial.,1,3
15/06/2017,Audiencia,Osvaldo Urrutia Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Francisco López Luque,Miguel Angel Thomas,Jesús Patricio Orellana García",Everis Chile,Ciberseguridad.,1,3
14/06/2017,Audiencia,Marco Antonio Núñez Lozano,Diputado,Diputado,CAMARA DE DIPUTADOS,Paulina Ibarra,Fundación Multitudes,Formación de una mesa experta por potenciales cambios en la Ley de Lobby.,1,1
14/06/2017,Audiencia,Marco Antonio Núñez Lozano,Diputado,Diputado,CAMARA DE DIPUTADOS,"Alan Nudman,Roberto Roizman,Italo Cornejo",Alef Biotechnology SpA.,"Presentación de credenciales y de medicamentos T100 y TC 100 en base a cannabis para uso médico, que se comenzaron a comercializar en farmacias chilenas. ",1,3
14/06/2017,Audiencia,Lautaro Carmona Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Leonardo Hermosilla,Juanita  Galaz",Laguna Resources Chile Ltda.,"Presentar el proyecto minero Actualización Arqueros, ubicado en la comuna de Diego de Almagro, así como sus avances y las actividades de relacionamiento previo con las comunidades y autoridades, antes de su entrada al Sistema de Evaluación de Impacto Ambiental, lo que se espera para abril próximo.",1,2
14/06/2017,Audiencia,Lautaro Carmona Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Cristián Aránguiz Salazar,Patricio Monardez",Andes S.A.,"Informar del Proyecto Andes LNG, iniciativa de generación eléctrica en base a gas natural, que se pretende instalar en la región de Atacama: ingeniería y estudio de impacto ambiental.  Informar de acciones previas, negociación de interés y compensaciones ambientales voluntarias acordadas con las comunidades del área de influencia y con las autoridades de la zona.   ",1,2
14/06/2017,Audiencia,Lautaro Carmona Soto,Diputado,Diputado,CAMARA DE DIPUTADOS,"Héctor Cristián Aránguiz Salazar,Patricio Monardez",Andes LNG S.A.,"Informar del Proyecto Andes LNG, iniciativa de generación eléctrica en base a gas natural, que se pretende instalar en la región de Atacama: ingeniería y estudio de impacto ambiental.  Informar de acciones previas, negociación de interés y compensaciones ambientales voluntarias acordadas con las comunidades del área de influencia y con las autoridades de la zona.  Recibir sugerencias con relación a acciones de interés compartido. ",1,2
13/06/2017,Audiencia,Fidel Espinoza Sandoval,Diputado,Diputado,CAMARA DE DIPUTADOS,"María Elena Oporto,Alejandra Aguilar Navarro,Francisco Pérez Figueroa,Claudio  Bahamondes Saldías,Andrés Cárdenas Santander,Miguel Angel Araneda",CONAECH- CONFEMUCH,Observaciones al Estatuto de Asistentes de la Educación,1,6
13/06/2017,Audiencia,José Miguel Ortiz Novoa,Diputado,Diputado,CAMARA DE DIPUTADOS,"Trinidad Steinert,Pablo Sanzana,Claudio Uribe,Dámaso Montebruno,Maria Eugenia Silva,Elizabeth Cangas,Pedro Fadic", Unión de Profesionales sector Justicia y Legislativo,Congelamiento salarial de gran  parte del Escalafón Primario del Poder Judicial.,1,7
13/06/2017,Audiencia,Patricio Vallespín López,Diputado,Diputado,CAMARA DE DIPUTADOS,"ALEJANDRA AGUILAR NAVARRO,MARIA ELENA OPORTO,CLAUDIO BAHAMONDES SALDIAS,MIGUEL ANGER ARANEDA,FRANCISCO PEREZ FIGUEROA,ANDRES CARDENAS SANTANA", CONAECH,Estatuto de los Asistentes de la Educación,1,6
13/06/2017,Audiencia,Gustavo Hasbún Selume,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Del Solar Agüero,Enzo Napoli,Eugenio Aguiló",Kennel Club de Chile,Discutir sobre los alcances del recientemente aprobado proyecto de ley sobre tenencia responsable de mascotas y animales de compañía (Boletín Nº 6499-11). Es de especial interés comentar los alcances que puede tener el inciso 5º del artículo 25 del proyecto de ley respecto a la esterilización de mascotas de la especie canina y felina.,1,3
13/06/2017,Audiencia,Gustavo Hasbún Selume,Diputado,Diputado,CAMARA DE DIPUTADOS,"Felipe Barrueto Avalos,Felipe Del Solar Agüero,Carlos Andrés Schaaf Raposo",,Plantear observaciones al proyecto que moderniza la legislación sobre transporte remunerado de pasajeros (Boletín 10937).,1,3
