status,unregistered,ec_representative,created_at,updated_at,date,participants,location,ec_org,cancelled,deregistered,id,subject
active,,Telmo Baltazar,2015-05-07T23:07:03.660889,2015-05-31T20:04:27.105845,2015-01-20T00:00:00,Verband der Automobilindustrie(996c56b9a1354c5392858792eb95261b),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,48cf4655738ac2c7d0bbe4bae7d707f1,Investing in EU
active,,Telmo Baltazar,2015-05-07T23:07:03.670334,2015-05-31T20:04:27.142186,2015-01-20T00:00:00,Emirates Airline(cec6c47ad5074ed7af692a0266181ec0),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,0a827c69233aa93f3949342c4b820aa7,Aviation in Europe
active,,Martin Selmayr,2015-05-07T23:07:03.683406,2015-05-31T20:04:27.167406,2015-01-20T00:00:00,EKD-Büro Brüssel / EKD-Office Brussels(d48189547abc45188ccba0e5c92a84ca),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,aa6c0b765faf818bb929fdeb2620b039,The dialogue between Churches and the EU
active,,Pauline Rouch,2015-05-07T23:07:03.693700,2015-05-31T20:04:27.188559,2015-01-20T00:00:00,European Competitive Telecommuniations Association(c472787cf7a14452a64284655bef58bc),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,3cb9940de77ee23ad75f08426bd43536,Digital Single Market
active,,Telmo Baltazar,2015-05-07T23:07:03.703095,2015-05-31T20:04:27.210814,2015-01-19T00:00:00,Airbus Group N.V.(369f73cbcd63403cbbee3043af38b12b),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,eb84545d662d11da81d9f455ba2cc174,EU Aviation and Investment in Europe
active,,Pauline Rouch,2015-05-07T23:07:03.712683,2015-05-31T20:04:27.243023,2015-01-19T00:00:00,Association of Commercial Television in Europe(867f7df0f37247eab17e3f8d232e328c),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,c4453da9a37a97f138d9ed31d43b2b6e,Digital Single Market
active,,Paulina Dejmek Hack,2015-05-07T23:07:03.721239,2015-05-31T20:04:27.266359,2015-01-19T00:00:00,Association for Financial Markets in Europe(b6ef67d9a37c49a6bf7421f62c479576),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,202e4d5edd18a90710220158bd743968,Capital Markets Union
active,,Pauline Rouch,2015-05-07T23:07:03.754847,2015-05-31T20:04:27.323503,2015-01-19T00:00:00,"Société des Auteurs, Compositeurs et Editeurs de Musique(95ce593ef1a1400ea07f2c5dec273da4)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,0aead7eedd2da71450f84c8d53b93d34,Digital Single Market
active,,Pauline Rouch,2015-05-07T23:07:03.771058,2015-05-31T20:04:27.346296,2015-01-19T00:00:00,Groupement Européen des Sociétés d'Auteurs et Compositeurs(ba43872843a24bfabb259ae1ef966e4b),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,55c369cc6dcf45a45144d89bdfdb372d,Digital Single Market
active,,Paulina Dejmek Hack,2015-05-07T23:07:03.790565,2015-05-31T20:04:27.370760,2015-01-16T00:00:00,Afore Consulting(2324d259b9c04892950c39334738bf73),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,53955ee20af0916bde7459b756f73e21,Priorities of the new Commission in the area of Financial Services
active,,Paulina Dejmek Hack,2015-05-07T23:07:03.806488,2015-05-31T20:04:27.413445,2015-01-16T00:00:00,BNP PARIBAS(33597e7ffaf946858596408dcfe122d2),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,ed0f671ae02c0b332caeb35939277e51,Priorities of the new Commission in the area of Financial Services
active,,Paulina Dejmek Hack,2015-05-07T23:07:03.824608,2015-05-31T20:04:27.451933,2015-01-16T00:00:00,"The Goldman Sachs Group, Inc.(8fdcfd835fb64f14be6c3cffe3f4623c)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,7cf2391cb07a9058a58df7a5d006e21e,Capital Markets Union
active,,Antoine Kasel,2015-05-07T23:07:03.841949,2015-05-31T20:04:27.474194,2015-01-15T00:00:00,Greenpeace European Unit(553809c289c74395993953b64d407835),Brussels,Cabinet members of President Jean-Claude Juncker,False,,0ea3b501bd18b466557bd9af89857141,Meeting on principles of scientific advice
active,,Telmo Baltazar,2015-05-07T23:07:03.861529,2015-05-31T20:04:27.502763,2015-01-15T00:00:00,ArcelorMittal(0c8ebebcfc2f4e3eb6a6684f3d35d3db),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,4b752a013fc828930b7d4758b6032873,Climate Action and Investment in Europe
active,,Martin Selmayr,2015-05-07T23:07:03.879402,2015-05-31T20:04:27.542484,2015-01-09T00:00:00,EuroComment(edfc49a50a0945a0a575a98013ed3cb8),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,31f465cef1ab12374a915260dca1fc1d,Investment Plan
active,,Martin Selmayr,2015-05-07T23:07:03.896228,2015-05-31T20:04:27.575813,2015-01-09T00:00:00,PA Europe(88346ef5e7fa4080b3b9bdde06feefd9),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,a0375f433c664dc00e0de145df49beae,Outside EU-investments
active,,Luc Tholoniat,2015-05-07T23:07:03.913260,2015-05-31T20:04:27.607401,2015-01-08T00:00:00,Unilever(29c9c54f8dba45ef987a7869f1fc3003),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,5ac50bb3ecbb4f7b4d62a9523d4b7704,Economic and industrial priorities of the EU
active,,Telmo Baltazar,2015-05-07T23:07:03.933615,2015-05-31T20:04:27.644208,2015-01-08T00:00:00,European Renewable Energies Federation asbl(ae3c4ac1b2f14e28be2eb3c77c5ccb0c),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,c1d79dd01ebbce086e8c420c393df363,Energy Union
active,,Luc Tholoniat,2015-05-07T23:07:03.950343,2015-05-31T20:04:27.679620,2015-01-08T00:00:00,BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,5b4b63815b57700f16402029f2910d47,Priorités économiques et sociales
active,,Commissioner Cecilia Malmström,2015-05-07T23:07:19.117939,2015-05-31T20:05:00.440223,2015-03-19T00:00:00,Friends of Europe(b663641d3ea84cea80b1f488532a89b8),Brussels,,False,,39ca65e95cce9beaa184f348508764ca,TTIP
active,,Pauline Rouch,2015-05-07T23:07:03.968696,2015-05-31T20:04:27.713658,2015-01-07T00:00:00,Bertelsmann SE & Co. KGaA(bdc69fb5dbb34a879a0296094ebd9c16),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,8cb0303e278f817e3172d6546532918e,Digital Single Market
active,,Pauline Rouch,2015-05-07T23:07:03.984482,2015-05-31T20:04:27.753402,2015-01-06T00:00:00,Motion Picture Association(a639e6fa3b994083b4bab8ae8a8a7750),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,5efc9cf4824766d17731acabffb4d820,Digital Single Market
active,,Pauline Rouch,2015-05-07T23:07:04.002437,2015-05-31T20:04:27.793053,2015-01-06T00:00:00,Vodafone Belgium SA(5ec51daea8424410b06bd40c08ded706),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,1fcdab5e22027227d5f5cd6cd11a0fc6,Digital Single Market
active,,Telmo Baltazar,2015-05-07T23:07:04.018923,2015-05-31T20:04:27.826316,2014-12-22T00:00:00,Eni S.p.A.(ee1414069e8f4da9bc76bdcda4e007eb),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,51612b72131a8a35e1e144b2327afc55,Energy Union - Investment in Europe
active,,Leon Delvaux,2015-05-07T23:07:04.032638,2015-05-31T20:04:27.854123,2014-12-18T00:00:00,UNIFE(9ea9f5cdb07e420f87601244f15240d3),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,e80e760a7fdd49e92785f7ee029d7041,The European Rail Industry in Trade Negotiations
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.169058,2015-05-31T20:04:28.041955,2014-12-17T00:00:00,Managed Funds Association(b415aff8619f4d64a7be40969b9fdbbc),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,8231f0c760b782dbce9f6ea812545e9a,Investment Plan and Capital Markets Union
active,,Carlo Zadra,2015-05-07T23:07:04.185596,2015-05-31T20:04:28.162663,2014-12-15T00:00:00,Federazione Imprese Siderurgiche Italiane(94fbaacea67446cc9530b8cc5892e442),Brussels - Belgium,Cabinet members of President Jean-Claude Juncker,False,,567f7c36a1ef4c92fffe9eb3dd1139b8,Main issues on the European agenda relevant to the Italian steel sector
active,,Luc Tholoniat,2015-05-07T23:07:04.203310,2015-05-31T20:04:28.254156,2014-12-15T00:00:00,European Round Table of Industrialists(6f1a228ff07f4768b63eb8411651f36e),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,6ff47870fc41be221a61f327e91deafd,Economic priorities of the EU
active,,Luc Tholoniat,2015-05-07T23:07:04.215688,2015-05-31T20:04:28.316252,2014-12-12T00:00:00,Platform of European Social NGOs(5197275752e34e03897d0b24d70c4fce),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,70415a70aae0be30913bf39ccfd75fe4,Priorités de l'UE dans le domaine social
active,,Luc Tholoniat,2015-05-07T23:07:04.226407,2015-05-31T20:04:28.347914,2014-12-12T00:00:00,European Federation of National Organisations working with the Homeless(7d3d278d77e840e7b750babb44465e40),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,36d146e4f217f21e3874a3f5cf9374d6,Priorités de l'UE dans le domaine social
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.236923,2015-05-31T20:04:28.390771,2014-12-11T00:00:00,Deutsche Bank AG(32b9142f830c41b7a7ab8b85d04fd6a4),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,43cc2b34f4454b985f60a1cdfcb8c728,Investment Plan
active,,Telmo Baltazar,2015-05-07T23:07:04.246940,2015-05-31T20:04:28.425281,2014-12-11T00:00:00,European Alliance to Save Energy(788c9b041aa442e8a649697ae0c3ea0c),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,35fb02e717ac2eb6e988fcd1ffb725d4,Investment in Europe & Energy Union
active,,Telmo Baltazar,2015-05-07T23:07:04.255893,2015-05-31T20:04:28.455591,2014-12-11T00:00:00,Centre for European Policy Studies(14e841815d9a4293b247f22ec9ac5754),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,e8afee2d5d0a182e3d4996656e8cb42d,Energy union
active,,Carlo Zadra,2015-05-07T23:07:04.265942,2015-05-31T20:04:28.475760,2014-12-11T00:00:00,Human Rights Watch(fb880a09da624f95b49723b25f0acef2),Brussels - Belgium,Cabinet members of President Jean-Claude Juncker,False,,1989a90c9a3d96bd3c1ce3cc7c3c6b6f,EU policy related issues
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.275486,2015-05-31T20:04:28.554761,2014-12-10T00:00:00,Société Générale(9bf1dc7e52ce47298bafc340362bbc89),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,7c3d4146be8d14fec81d0f79d27dc836,Investment Plan
active,,Leon Delvaux,2015-05-07T23:07:04.283606,2015-05-31T20:04:28.580375,2014-12-10T00:00:00,Stop TTIP(8415bc80b6a24fd0927e67223dfadada),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,8429f889af1fcbf5a3c80632dbc4379f,TTIP
active,,Pauline Rouch,2015-05-07T23:07:04.292770,2015-05-31T20:04:28.602688,2014-12-10T00:00:00,"AT&T, Inc.(79faa0195e9349e4b8d806fc7403f915)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,fc306a4724b97b97992194b99896a5a2,Digital Single Market
active,,Telmo Baltazar,2015-05-07T23:07:04.302808,2015-05-31T20:04:28.622444,2014-12-10T00:00:00,Verband der Automobilindustrie(996c56b9a1354c5392858792eb95261b),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,a5beca6ae341a193cf7f01a6b3fc166c,Investing in Europe and Energy Union
active,,Telmo Baltazar,2015-05-07T23:07:04.329862,2015-05-31T20:04:28.670186,2014-12-09T00:00:00,Flughafen Wien AG(c3d9e19a281e4c17aed9e0bc26c0e15f),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,1b1ec36a43d7bcc6a2d098d043b76fc9,Investment in Europe
active,,Pauline Rouch,2015-05-07T23:07:04.340749,2015-05-31T20:04:28.690260,2014-12-08T00:00:00,IFPI Representing recording industry worldwide(a9ac416b135c458c8565955930bdc60d),Brussels,Cabinet members of President Jean-Claude Juncker,False,,59faa2c8b6cbf6703a3ea081043070ce,Digital Agenda
active,,Telmo Baltazar,2015-05-07T23:07:04.350538,2015-05-31T20:04:28.712070,2014-12-08T00:00:00,Centre for European Policy Studies(14e841815d9a4293b247f22ec9ac5754),Brussels,Cabinet members of President Jean-Claude Juncker,False,,e95eec3179123a5d423e907d264d7c03,Meeting on Energy policy and regulation & Climate change policy
active,,Pauline Rouch,2015-05-07T23:07:04.359161,2015-05-31T20:04:28.732799,2014-12-08T00:00:00,European Composer and Songwriter Alliance(2e4dd57d7ad04e7c87572dabfa1d05a2),Brussels,Cabinet members of President Jean-Claude Juncker,False,,388839f67a850d6f1e25ab45a4cf8bb8,Digital Single Market
active,,Pauline Rouch,2015-05-07T23:07:04.370091,2015-05-31T20:04:28.750878,2014-12-05T00:00:00,Allegro Group HU Kft.(86b2050fcbf44d809d515f65943a6f17),Brussels,Cabinet members of President Jean-Claude Juncker,False,,09d5df34605f8d5f25193c776e73ffc6,Digital Economy and Society
active,,Pauline Rouch,2015-05-07T23:07:04.379214,2015-05-31T20:04:28.783916,2014-12-04T00:00:00,"Telefonica, S.A.(6cbb20c3c6084522bf8e2b8da842b298)",Brussels,Cabinet members of President Jean-Claude Juncker,False,,a8c029ec4eef34334971599eac06a42b,Telecom issues
active,,Pauline Rouch,2015-05-07T23:07:04.389688,2015-05-31T20:04:28.822578,2014-12-04T00:00:00,Orange(33061f0dfbea403e817949ef18d7db73),Bruxelles,Cabinet members of President Jean-Claude Juncker,False,,bf3dda851d1d839bd1a83d533bb28d6e,Marché unique numérique connecté
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.400311,2015-05-31T20:04:28.843897,2014-12-03T00:00:00,"Banco Santander, S.A.(fb9ec5882645424aa87a7ba12fb25a3e)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,a9198a10096fecf150335b892f68d6dd,Capital Markets Union
active,,Telmo Baltazar,2015-05-07T23:07:04.409938,2015-05-31T20:04:28.965281,2014-12-03T00:00:00,Bruegel(5e7e108e5cab4a43849b9b895ad7bf12),Brussels,Cabinet members of President Jean-Claude Juncker,False,,328fa11c95f71792821cb9fd16df7f7e,Energy Union
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.420913,2015-05-31T20:04:28.984669,2014-12-02T00:00:00,London Stock Exchange Group(5c46c97f2f9044f2bb01c278e2bae69a),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,dbb970f2d5642910fb0bfd7d49c83927,"Jobs, Growth, Stability and Capital Markets Union - Recovery and Resolution of CCPS"
active,,Leon Delvaux,2015-05-07T23:07:04.442446,2015-05-31T20:04:29.017094,2014-12-02T00:00:00,Deutscher Industrie- und Handelskammertag e.V.(4fe70a269a59465d8846a5c4d1a444fa),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,fe5ec52b06c5c29d1b9baad12df383e7,Trade and Enterprise
active,,Antoine Kasel,2015-05-07T23:07:04.453831,2015-05-31T20:04:29.047416,2014-12-02T00:00:00,FTI Consulting Belgium(e66cd044e9f141d59bce81de55baa163),Brussels - Belgium,Cabinet members of President Jean-Claude Juncker,False,,93dc08b6789a696a9e6e64122062e66d,FTI snapshot: Towards a global corporate tax overhaul
active,,Martin Selmayr Richard Szostak,2015-05-07T23:07:04.464439,2015-05-31T20:04:29.071861,2014-12-02T00:00:00,Global Counsel LLP(c75f8e81295d4cbb880758d6e18b3589),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,True,,1d5b2313805b3e9c5341493ba75e914c,Communication Challenges
active,,Telmo Baltazar,2015-05-07T23:07:04.475951,2015-05-31T20:04:29.090217,2014-12-02T00:00:00,German Renewable Energy Federation(7220dae18a3f4b7da93d04ccff3a0eca),Brussels,Cabinet members of President Jean-Claude Juncker,False,,719b2913db4bf15473b028949bda5200,Discussion on Renewable Energy
active,,Paulina Dejmek Hack,2015-05-07T23:07:04.498733,2015-05-31T20:04:29.123972,2014-12-02T00:00:00,Global Counsel LLP(c75f8e81295d4cbb880758d6e18b3589),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,dfddb0114421d55eb5a0066e68a3e765,Future challenges for Europe
inactive,,Telmo Baltazar,2015-05-07T23:07:04.042841,2015-06-01T01:22:05.324631,2014-12-18T00:00:00,"European Environmental Bureau(8daf4e044aa1470d95cc283fa67170c7), Stichting BirdLife Europe(3fc9290a33544e7284bc8ac8715172da), WWF European Policy Programme(aac5ca5c751449f78d0c706904a23cd3), Climate Action Network Europe(83b243f8eb644be78b034471c78d3383), Health & Environment Alliance(9bdd8ce4262d4143a176c1a73a6cd5e5), CEE Bankwatch Network(89b1cff64d7043a0a625af2dc3545288), Transport and Environment (European Federation for Transport and Environment)(39aea84e091b4cc7bc33d1450941507f)","Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,32c445afa534eb311b524a69823269b3,Energy Union
active,,Martin Selmayr Richard Szostak,2015-05-07T23:07:04.487390,2015-06-02T01:37:29.725485,2014-12-02T00:00:00,Global Counsel LLP(c75f8e81295d4cbb880758d6e18b3589),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,57d6e4b3b2da72be31d13281d99b6f04,Communication Challenges
active,,Pauline Rouch,2015-05-07T23:07:04.519502,2015-05-31T20:04:29.155531,2014-12-01T00:00:00,Society of Audiovisual Authors(5fe9b766e9604516a4150ba04960fc36),Brussels,Cabinet members of President Jean-Claude Juncker,False,,1bc687389c85421d7f14f86edd2f0ab0,Meeting with Meeting with Society of Audiovisual Authors SAA: discuss the future of the European audiovisual and copyright sectors
active,,Pauline Rouch,2015-05-07T23:07:04.530402,2015-05-31T20:04:29.174351,2014-12-01T00:00:00,Federation of European Publishers(a4636f5397b943f39439165eef86d36b),Brussels,Cabinet members of President Jean-Claude Juncker,False,,8298a01b5210e7b78ddaa2cc0d5abf2a,Meeting with Fédération des Editeurs Européens to discuss author rights and their priorities
active,,Richard Szostak,2015-05-07T23:07:04.541031,2015-05-31T20:04:29.262059,2014-12-01T00:00:00,Zentralverband des Deutschen Handwerks e.V.(8cfe6da61c604edf96f4723e87c255dd),"Brussels, Belgium",Cabinet members of President Jean-Claude Juncker,False,,85ad9fca5d678fe80d2a741d41006446,Trade
active,,Telmo Baltazar,2015-05-07T23:07:04.560675,2015-05-31T20:04:29.342791,2014-11-20T00:00:00,European Wind Energy Association(e1c0a1bab8a0446f9a31d535f1cc6f35),Brussels,Cabinet members of President Jean-Claude Juncker,False,,c6d3d9e9622827b291e1c06e41a7b759,EWEA - exchange of views on the European Energy Union
active,,Pauline Rouch,2015-05-07T23:07:04.571621,2015-05-31T20:04:29.364193,2014-11-20T00:00:00,Google(df2cd4a7e0844b73b0ae147aa9c830f1),Brussels,Cabinet members of President Jean-Claude Juncker,False,,feed4508f9f9ab0066e06b560dd4093f,"Meeting with Rachel Whetstone, Google's Senior Vice President for Communications and Policy: role of internet and innovation to foster economic growth and job creation in Europe and Google initiatives in that field"
active,,Pauline Rouch,2015-05-07T23:07:04.583287,2015-05-31T20:04:29.386660,2014-11-14T00:00:00,Wikimedia Foundation(e1245ebee4fe45b78d6d9de9254f21d9),Brussels,Cabinet members of President Jean-Claude Juncker,False,,08b9e786d7001804cf3dfcc606abe883,Meeting with Mr Dimitar Dimitrov - Wikimedia Position Paper on EU Copyright
active,,Pauline Rouch,2015-05-07T23:07:04.593022,2015-05-31T20:04:29.407393,2014-11-13T00:00:00,Telecom Italia(c518ff636bb9444a889adbf3bd7798b1),Bruxelles,Cabinet members of President Jean-Claude Juncker,False,,9efc274f01eddf1e21caf1d7ec5cabc3,Meeting with representative of Telecom Italia on investment plan
